CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0204/0027,F,48,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0028,F,14,I,CIV:B;HIST:B;GEO:B;KISW:A;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0204
S0204/0029,F,*E,*E,,s0204
S0204/0030,F,32,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:B;BIO:C;B-MATH:E,s0204
S0204/0031,F,29,III,CIV:C;HIST:D;GEO:D;KISW:B+;ENGL:B;BIO:D;B-MATH:E;COMM:D;B-KEEPING:E,s0204
S0204/0032,F,19,II,CIV:C;HIST:C;GEO:C;E-D-KIISLAMU:B;KISW:B+;ENGL:B;PHY:B;CHEM:B;BIO:B;B-MATH:B+,s0204
S0204/0033,F,25,III,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:B;BIO:C;B-MATH:C;COMM:D;B-KEEPING:C,s0204
S0204/0034,F,23,II,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;BIO:E;B-MATH:B+;COMM:C;B-KEEPING:B,s0204
S0204/0035,F,36,IV,CIV:C;HIST:D;GEO:E;F.ART:E;KISW:C;ENGL:D;BIO:E;B-MATH:F,s0204
S0204/0036,F,32,IV,CIV:C;HIST:E;GEO:D;KISW:C;ENGL:C;PHY:E;CHEM:D;BIO:C;B-MATH:E,s0204
S0204/0037,F,27,III,CIV:C;HIST:C;GEO:D;KISW:B+;ENGL:B;PHY:E;CHEM:D;BIO:C;B-MATH:F,s0204
S0204/0038,F,13,I,CIV:B;HIST:B;GEO:B+;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:A;B-MATH:B+,s0204
S0204/0039,F,13,I,CIV:B+;HIST:B+;GEO:B+;KISW:B+;ENGL:B+;PHY:B;CHEM:B+;BIO:B+;B-MATH:A,s0204
S0204/0040,F,45,0,CIV:F;HIST:F;GEO:E;KISW:D;ENGL:E;BIO:F;B-MATH:F,s0204
S0204/0041,F,35,IV,CIV:E;HIST:E;GEO:D;KISW:B;ENGL:D;BIO:E;B-MATH:E;FOOD:C,s0204
S0204/0042,F,32,IV,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:D;BIO:D;B-MATH:D;COMM:D;B-KEEPING:D,s0204
S0204/0043,F,37,IV,CIV:E;HIST:F;GEO:E;KISW:B;ENGL:C;BIO:E;B-MATH:F;FOOD:D,s0204
S0204/0044,F,42,0,CIV:E;HIST:E;GEO:E;KISW:E;ENGL:E;FREN:D;BIO:F;B-MATH:F,s0204
S0204/0045,F,18,II,CIV:B+;HIST:B+;GEO:C;KISW:B+;ENGL:B;BIO:B;B-MATH:B;COMM:D;B-KEEPING:B,s0204
S0204/0046,F,44,IV,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:E;BIO:F;B-MATH:F;FOOD:D,s0204
S0204/0047,F,15,I,CIV:B+;HIST:B;GEO:B;B-KNOWL:C;KISW:B+;ENGL:A;PHY:B;CHEM:B;BIO:B+;B-MATH:B+,s0204
S0204/0048,F,33,IV,CIV:D;HIST:D;GEO:D;KISW:C;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:D;FOOD:D,s0204
S0204/0049,F,37,IV,CIV:D;HIST:E;GEO:E;KISW:D;ENGL:B;PHY:E;CHEM:E;BIO:E;B-MATH:E,s0204
S0204/0050,F,35,IV,CIV:D;HIST:E;GEO:D;B-KNOWL:F;KISW:C;ENGL:C;PHY:E;CHEM:E;BIO:D;B-MATH:F,s0204
S0204/0051,F,18,II,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:D;CHEM:C;BIO:B+;B-MATH:B,s0204
S0204/0052,F,49,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0053,F,24,II,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C;FOOD:B,s0204
S0204/0054,F,16,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:A,s0204
S0204/0055,F,24,II,CIV:D;HIST:D;GEO:B;KISW:B;ENGL:B;PHY:D;CHEM:B;BIO:B;B-MATH:C,s0204
S0204/0056,F,18,II,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:C;CHEM:C;BIO:B;B-MATH:B+,s0204
S0204/0057,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0204
S0204/0058,F,22,II,CIV:B;HIST:C;GEO:B;B-KNOWL:D;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:B+;B-MATH:C,s0204
S0204/0059,F,42,IV,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:C;BIO:F;B-MATH:F;COMM:F;B-KEEPING:F,s0204
S0204/0060,F,27,III,CIV:C;HIST:D;GEO:C;F.ART:B;KISW:B;ENGL:B;BIO:D;B-MATH:F,s0204
S0204/0061,F,36,IV,CIV:E;HIST:E;GEO:D;KISW:B;ENGL:D;BIO:E;B-MATH:E;COMM:E;B-KEEPING:D,s0204
S0204/0062,F,37,IV,CIV:D;HIST:E;GEO:D;KISW:D;ENGL:D;PHY:E;CHEM:E;BIO:D;B-MATH:E,s0204
S0204/0063,F,28,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:D;CHEM:D;BIO:C;B-MATH:D,s0204
S0204/0064,F,15,I,CIV:B;HIST:B;GEO:B;E-D-KIISLAMU:B;KISW:B+;ENGL:B;PHY:B+;CHEM:B+;BIO:B+;B-MATH:A,s0204
S0204/0065,F,43,IV,CIV:F;HIST:F;GEO:F;F.ART:C;KISW:C;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0066,F,22,II,CIV:C;HIST:B;GEO:B;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:B+;B-MATH:C,s0204
S0204/0067,F,38,IV,CIV:E;HIST:E;GEO:F;KISW:C;ENGL:D;PHY:E;CHEM:E;BIO:F;B-MATH:D,s0204
S0204/0068,F,24,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B;BIO:C;B-MATH:E;FOOD:B;TEXTILE:D,s0204
S0204/0069,F,19,II,CIV:C;HIST:C;GEO:B;KISW:B+;ENGL:B;BIO:B;B-MATH:B+;COMM:B;B-KEEPING:B,s0204
S0204/0070,F,27,III,CIV:C;HIST:D;GEO:C;KISW:B;ENGL:B+;BIO:C;B-MATH:D;COMM:D;B-KEEPING:D,s0204
S0204/0071,F,24,II,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B+;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0204
S0204/0072,F,14,I,CIV:B+;HIST:B+;GEO:B+;E-D-KIISLAMU:B;KISW:B+;ENGL:B+;BIO:B+;B-MATH:B+;COMM:B+;B-KEEPING:B,s0204
S0204/0073,F,44,IV,CIV:E;HIST:F;GEO:F;E-D-KIISLAMU:F;KISW:C;ENGL:E;BIO:F;B-MATH:F,s0204
S0204/0074,F,16,I,CIV:C;HIST:B;GEO:B;E-D-KIISLAMU:C;KISW:B+;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0204
S0204/0075,F,36,IV,CIV:D;HIST:E;GEO:E;KISW:C;ENGL:C;PHY:E;CHEM:E;BIO:D;B-MATH:E,s0204
S0204/0076,F,20,II,CIV:C;HIST:D;GEO:B;E-D-KIISLAMU:C;KISW:B+;ENGL:B+;PHY:C;CHEM:C;BIO:B;B-MATH:B+,s0204
S0204/0077,F,45,0,CIV:F;HIST:F;GEO:F;E-D-KIISLAMU:E;F.ART:D;KISW:E;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0078,F,14,I,CIV:B;HIST:B+;GEO:B+;E-D-KIISLAMU:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0204
S0204/0079,F,44,0,CIV:E;HIST:F;GEO:F;KISW:D;ENGL:E;FREN:E;BIO:F;B-MATH:F,s0204
S0204/0080,F,32,IV,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:C;BIO:D;B-MATH:D,s0204
S0204/0081,F,27,III,CIV:C;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0204
S0204/0082,F,46,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:E;BIO:F;B-MATH:F;FOOD:E,s0204
S0204/0083,F,43,0,CIV:E;HIST:F;GEO:E;KISW:D;ENGL:E;PHY:F;CHEM:E;BIO:F;B-MATH:F,s0204
S0204/0084,F,44,0,CIV:E;HIST:F;GEO:F;KISW:D;ENGL:E;BIO:F;B-MATH:F;FOOD:E,s0204
S0204/0085,F,13,I,CIV:B;HIST:B;GEO:B+;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:A;B-MATH:B+,s0204
S0204/0086,F,31,III,CIV:C;HIST:D;GEO:C;KISW:D;ENGL:B;PHY:E;CHEM:E;BIO:C;B-MATH:E,s0204
S0204/0087,F,17,I,CIV:B;HIST:B+;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B,s0204
S0204/0088,F,16,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B+;BIO:B+;B-MATH:B+,s0204
S0204/0089,F,16,I,CIV:B+;HIST:B;GEO:B;KISW:B;ENGL:B+;PHY:B+;CHEM:B;BIO:B+;B-MATH:B+,s0204
S0204/0090,F,30,III,CIV:D;HIST:D;GEO:D;B-KNOWL:X;KISW:C;ENGL:B;BIO:C;B-MATH:D;FOOD:C,s0204
S0204/0091,F,16,I,CIV:B;HIST:B+;GEO:B+;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B,s0204
S0204/0092,F,41,IV,CIV:F;HIST:F;GEO:E;F.ART:C;KISW:C;ENGL:E;BIO:F;B-MATH:F,s0204
S0204/0093,F,30,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:E,s0204
S0204/0094,F,23,II,CIV:C;HIST:C;GEO:B;KISW:B+;ENGL:B;PHY:D;CHEM:C;BIO:B;B-MATH:E,s0204
S0204/0095,F,43,IV,CIV:F;HIST:F;GEO:F;F.ART:C;KISW:D;ENGL:E;BIO:F;B-MATH:F,s0204
S0204/0096,F,45,IV,CIV:F;HIST:F;GEO:F;KISW:C;ENGL:E;BIO:F;B-MATH:F,s0204
S0204/0097,F,17,I,CIV:C;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:C;CHEM:B;BIO:B+;B-MATH:B+,s0204
S0204/0098,F,28,III,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:B;PHY:E;CHEM:C;BIO:C;B-MATH:D,s0204
S0204/0099,F,29,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:B;PHY:E;CHEM:E;BIO:C;B-MATH:F,s0204
S0204/0100,F,27,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:B;BIO:C;B-MATH:E;FOOD:B,s0204
S0204/0101,F,19,II,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:B+;PHY:C;CHEM:B;BIO:B;B-MATH:B;FOOD:B+,s0204
S0204/0102,F,18,II,CIV:C;HIST:B;GEO:C;E-D-KIISLAMU:B+;KISW:B;ENGL:B+;BIO:C;B-MATH:B+;COMM:C;B-KEEPING:B+,s0204
S0204/0103,F,18,II,CIV:C;HIST:B;GEO:B;KISW:B+;ENGL:B+;BIO:B;B-MATH:B+;COMM:C;B-KEEPING:B,s0204
S0204/0104,F,18,II,CIV:C;HIST:B;GEO:B;KISW:B;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B+,s0204
S0204/0105,F,25,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:B+;BIO:C;B-MATH:C;COMM:C;B-KEEPING:D,s0204
S0204/0106,F,35,IV,CIV:D;HIST:D;GEO:D;KISW:B;ENGL:C;BIO:E;B-MATH:F;FOOD:X,s0204
S0204/0107,F,37,IV,CIV:D;HIST:E;GEO:E;B-KNOWL:X;KISW:D;ENGL:C;FREN:D;BIO:E;B-MATH:F,s0204
S0204/0108,F,13,I,CIV:B+;HIST:B+;GEO:B;KISW:A;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0204
S0204/0109,F,22,II,CIV:B;HIST:C;GEO:C;KISW:B+;ENGL:B;BIO:C;B-MATH:B;COMM:C;B-KEEPING:B,s0204
S0204/0110,F,15,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0204
S0204/0111,F,41,IV,CIV:E;HIST:E;GEO:F;F.ART:B;KISW:E;ENGL:E;BIO:F;B-MATH:F,s0204
S0204/0112,F,23,II,CIV:B;HIST:B;GEO:C;KISW:B+;ENGL:B+;BIO:D;B-MATH:C;COMM:D;B-KEEPING:D,s0204
S0204/0113,F,36,IV,CIV:E;HIST:D;GEO:D;E-D-KIISLAMU:D;KISW:C;ENGL:E;FREN:D;BIO:E;B-MATH:F,s0204
S0204/0114,F,27,III,CIV:D;HIST:C;GEO:D;KISW:B;ENGL:B;BIO:C;B-MATH:C;COMM:D;B-KEEPING:C,s0204
S0204/0115,F,45,0,CIV:E;HIST:E;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0116,F,22,II,CIV:C;HIST:C;GEO:B;KISW:B+;ENGL:B;PHY:D;CHEM:C;BIO:B;B-MATH:B,s0204
S0204/0117,F,31,III,CIV:C;HIST:D;GEO:D;KISW:C;ENGL:C;PHY:E;CHEM:D;BIO:C;B-MATH:F,s0204
S0204/0118,F,19,II,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:D;CHEM:C;BIO:B+;B-MATH:D,s0204
S0204/0119,F,13,I,CIV:B;HIST:B;GEO:B+;KISW:A;ENGL:B+;PHY:B+;CHEM:B;BIO:A;B-MATH:B+,s0204
S0204/0120,F,23,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B;BIO:C;B-MATH:B+;COMM:D;B-KEEPING:C,s0204
S0204/0121,F,35,IV,CIV:D;HIST:E;GEO:E;F.ART:E;KISW:B;ENGL:C;BIO:F;B-MATH:D,s0204
S0204/0122,F,48,0,CIV:F;HIST:F;GEO:F;KISW:E;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0123,F,40,IV,CIV:F;HIST:E;GEO:F;E-D-KIISLAMU:D;KISW:D;ENGL:D;BIO:E;B-MATH:F;FOOD:E,s0204
S0204/0124,F,25,III,CIV:C;HIST:C;GEO:C;E-D-KIISLAMU:D;KISW:B;ENGL:B;BIO:C;B-MATH:C;COMM:D;B-KEEPING:B,s0204
S0204/0125,F,39,IV,CIV:E;HIST:E;GEO:E;KISW:C;ENGL:D;PHY:F;CHEM:E;BIO:F;B-MATH:E,s0204
S0204/0126,F,18,II,CIV:C;HIST:B;GEO:C;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B;B-MATH:B+,s0204
S0204/0127,F,19,II,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B;PHY:B;CHEM:B;BIO:B+;B-MATH:C,s0204
S0204/0128,F,18,II,CIV:B;HIST:B+;GEO:B;KISW:B+;ENGL:B+;PHY:C;CHEM:B;BIO:B;B-MATH:B;FOOD:B,s0204
S0204/0129,F,23,II,CIV:B+;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0204
S0204/0130,F,27,III,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:B;PHY:E;CHEM:D;BIO:B;B-MATH:E;FOOD:C,s0204
S0204/0131,F,21,II,CIV:C;HIST:B;GEO:B;KISW:B+;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0204
S0204/0132,F,18,II,CIV:B;HIST:B+;GEO:C;KISW:B+;ENGL:B+;PHY:D;CHEM:B;BIO:B+;B-MATH:E,s0204
S0204/0133,F,32,IV,CIV:C;HIST:D;GEO:C;KISW:D;ENGL:C;BIO:D;B-MATH:E;FOOD:D,s0204
S0204/0134,F,27,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;BIO:C;B-MATH:E;FOOD:B,s0204
S0204/0135,F,41,0,CIV:E;HIST:F;GEO:F;KISW:D;ENGL:E;PHY:E;CHEM:E;BIO:E;B-MATH:E,s0204
S0204/0136,F,23,II,CIV:B;HIST:D;GEO:C;KISW:B;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C;FOOD:B,s0204
S0204/0137,F,44,0,CIV:F;HIST:F;GEO:E;KISW:D;ENGL:E;BIO:E;B-MATH:F,s0204
S0204/0138,F,14,I,CIV:B+;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:B+,s0204
S0204/0139,F,19,II,CIV:B+;HIST:B;GEO:B;KISW:B+;ENGL:B+;BIO:B;B-MATH:C;COMM:C;B-KEEPING:C,s0204
S0204/0140,F,33,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:B+;PHY:F;CHEM:E;BIO:D;B-MATH:F,s0204
S0204/0141,F,18,II,CIV:B;HIST:C;GEO:B;KISW:B+;ENGL:B+;PHY:D;CHEM:C;BIO:B;B-MATH:B+;FOOD:B,s0204
S0204/0142,F,17,I,CIV:B+;HIST:B;GEO:B;E-D-KIISLAMU:C;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B,s0204
S0204/0143,F,44,IV,CIV:E;HIST:F;GEO:F;KISW:C;ENGL:E;BIO:F;B-MATH:F,s0204
S0204/0144,F,27,III,CIV:D;HIST:D;GEO:C;KISW:B;ENGL:B;PHY:D;CHEM:D;BIO:C;B-MATH:C;FOOD:C,s0204
S0204/0145,F,28,III,CIV:C;HIST:C;GEO:D;F.ART:C;KISW:B+;ENGL:C;BIO:D;B-MATH:E,s0204
S0204/0146,F,*E,*E,,s0204
S0204/0147,F,15,I,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B+;BIO:B+;B-MATH:A,s0204
S0204/0148,F,18,II,CIV:B+;HIST:B;GEO:B;B-KNOWL:C;KISW:B;ENGL:B+;BIO:B;B-MATH:B+;COMM:C;B-KEEPING:B,s0204
S0204/0149,F,19,II,CIV:B;HIST:C;GEO:C;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:C,s0204
S0204/0150,F,20,II,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:B;PHY:B;CHEM:B;BIO:B+;B-MATH:B,s0204
S0204/0151,F,43,IV,CIV:E;HIST:F;GEO:F;F.ART:F;KISW:D;ENGL:D;BIO:E;B-MATH:F,s0204
S0204/0152,F,40,IV,CIV:E;HIST:D;GEO:E;KISW:D;ENGL:D;BIO:E;B-MATH:F;COMM:F;B-KEEPING:F,s0204
S0204/0153,F,19,II,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B;B-MATH:B+,s0204
S0204/0154,F,31,III,CIV:C;HIST:C;GEO:D;KISW:C;ENGL:C;PHY:E;CHEM:E;BIO:C;B-MATH:F,s0204
S0204/0155,F,19,II,CIV:B;HIST:B;GEO:B;KISW:B;ENGL:B+;PHY:B;CHEM:B+;BIO:B;B-MATH:B,s0204
S0204/0156,F,29,III,CIV:B;HIST:E;GEO:C;KISW:C;ENGL:B+;PHY:E;CHEM:E;BIO:C;B-MATH:F,s0204
S0204/0157,F,45,0,CIV:F;HIST:F;GEO:F;F.ART:E;KISW:E;ENGL:D;BIO:F;B-MATH:F,s0204
S0204/0158,F,19,II,CIV:B;HIST:C;GEO:B;KISW:B;ENGL:B+;PHY:C;CHEM:C;BIO:B+;B-MATH:B+,s0204
S0204/0159,F,*E,*E,,s0204
S0204/0160,F,27,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:B;PHY:D;CHEM:D;BIO:B;B-MATH:E;FOOD:C,s0204
S0204/0161,F,34,IV,CIV:D;HIST:E;GEO:D;KISW:C;ENGL:C;PHY:E;CHEM:E;BIO:D;B-MATH:D,s0204
S0204/0162,F,15,I,CIV:B;HIST:B;GEO:B+;KISW:B+;ENGL:B+;PHY:B;CHEM:B+;BIO:B;B-MATH:A,s0204
S0204/0163,F,25,III,CIV:C;HIST:C;GEO:C;KISW:B+;ENGL:B;BIO:D;B-MATH:C;COMM:C;B-KEEPING:D,s0204
S0204/0164,F,44,IV,CIV:E;HIST:F;GEO:F;KISW:E;ENGL:C;BIO:F;B-MATH:F,s0204
S0204/0165,F,16,I,CIV:B;HIST:B;GEO:B;KISW:B;ENGL:B+;PHY:B;CHEM:B+;BIO:A;B-MATH:B+,s0204
S0204/0166,F,28,III,CIV:C;HIST:D;GEO:D;KISW:B+;ENGL:B;BIO:C;B-MATH:E;COMM:E;B-KEEPING:D,s0204
S0204/0167,F,18,II,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:B+;PHY:B;CHEM:B;BIO:B+;B-MATH:B+,s0204
S0204/0168,F,18,II,CIV:B;HIST:C;GEO:B;E-D-KIISLAMU:C;KISW:B;ENGL:B;PHY:B;CHEM:B+;BIO:B+;B-MATH:B+,s0204
S0204/0169,F,20,II,CIV:C;HIST:D;GEO:B;B-KNOWL:B;KISW:B;ENGL:B+;BIO:B;B-MATH:B;COMM:B;B-KEEPING:B,s0204
S0204/0170,F,19,II,CIV:B;HIST:B;GEO:B;KISW:B+;ENGL:B+;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0204
S0204/0171,F,49,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;FREN:F;BIO:F;B-MATH:F,s0204
S0204/0172,F,17,I,CIV:B;HIST:B;GEO:B;KISW:B;ENGL:B+;PHY:B;CHEM:B+;BIO:B+;B-MATH:B+,s0204
S0204/0173,F,46,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:E;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0204
S0204/0174,F,21,II,CIV:B;HIST:D;GEO:D;KISW:B+;ENGL:B+;PHY:D;CHEM:C;BIO:B;B-MATH:D;FOOD:B+,s0204
S0204/0175,F,43,IV,CIV:F;HIST:E;GEO:F;F.ART:C;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0176,F,46,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:E;BIO:F;B-MATH:F,s0204
S0204/0177,F,27,III,CIV:D;HIST:C;GEO:C;KISW:B;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:B,s0204
S0204/0178,F,36,IV,CIV:D;HIST:E;GEO:D;KISW:D;ENGL:C;BIO:D;B-MATH:F;COMM:E;B-KEEPING:E,s0204
S0204/0179,F,28,III,CIV:B;HIST:D;GEO:C;KISW:C;ENGL:B;BIO:D;B-MATH:E;COMM:D;B-KEEPING:C,s0204
S0204/0180,F,11,I,CIV:B+;HIST:B+;GEO:B+;KISW:B+;ENGL:B+;FREN:B+;PHY:B+;CHEM:A;BIO:A;B-MATH:A,s0204
S0204/0181,F,49,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0182,F,27,III,CIV:C;HIST:C;GEO:D;KISW:B;ENGL:C;BIO:D;B-MATH:C;COMM:C;B-KEEPING:C,s0204
S0204/0183,F,40,IV,CIV:E;HIST:E;GEO:E;KISW:D;ENGL:D;BIO:E;B-MATH:F;FOOD:E,s0204
S0204/0184,F,33,IV,CIV:D;HIST:D;GEO:D;E-D-KIISLAMU:D;KISW:C;ENGL:C;BIO:D;B-MATH:D;COMM:D;B-KEEPING:D,s0204
S0204/0185,F,49,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0186,F,41,IV,CIV:D;HIST:E;GEO:E;KISW:D;ENGL:D;BIO:F;B-MATH:F,s0204
S0204/0187,F,24,II,CIV:C;HIST:D;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C;FOOD:B+,s0204
S0204/0188,F,13,I,CIV:B;HIST:B;GEO:B+;KISW:B+;ENGL:B+;PHY:B+;CHEM:B+;BIO:B+;B-MATH:A,s0204
S0204/0189,F,49,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0190,F,19,II,CIV:C;HIST:C;GEO:B;KISW:B+;ENGL:B;PHY:B;CHEM:B+;BIO:B+;B-MATH:C,s0204
S0204/0191,F,13,I,CIV:B+;HIST:B+;GEO:B+;KISW:B+;ENGL:A;FREN:B+;PHY:B;CHEM:B+;BIO:B+;B-MATH:B,s0204
S0204/0192,F,24,II,CIV:B;HIST:C;GEO:C;KISW:B;ENGL:B;PHY:E;CHEM:C;BIO:B;B-MATH:E,s0204
S0204/0193,F,29,III,CIV:D;HIST:E;GEO:C;KISW:B;ENGL:D;BIO:D;B-MATH:B+;COMM:E;B-KEEPING:D,s0204
S0204/0194,F,38,IV,CIV:D;HIST:E;GEO:D;F.ART:F;KISW:C;ENGL:E;BIO:E;B-MATH:E,s0204
S0204/0195,F,30,III,CIV:D;HIST:D;GEO:D;F.ART:C;KISW:B;ENGL:C;BIO:C;B-MATH:D,s0204
S0204/0196,F,19,II,CIV:B;HIST:C;GEO:B;KISW:B+;ENGL:B+;BIO:B;B-MATH:B+;COMM:C;B-KEEPING:C,s0204
S0204/0197,F,36,IV,CIV:E;HIST:E;GEO:E;KISW:B;ENGL:C;PHY:E;CHEM:E;BIO:D;B-MATH:F,s0204
S0204/0198,F,21,II,CIV:B;HIST:C;GEO:C;KISW:B+;ENGL:B+;PHY:C;CHEM:C;BIO:B;B-MATH:C;FOOD:B,s0204
S0204/0199,F,21,II,CIV:C;HIST:D;GEO:B;KISW:B;ENGL:B+;PHY:C;CHEM:B;BIO:C;B-MATH:B+,s0204
S0204/0200,F,18,II,CIV:C;HIST:B;GEO:B;KISW:B+;ENGL:B+;BIO:B+;B-MATH:C;FOOD:B;TEXTILE:B,s0204
S0204/0201,F,30,III,CIV:C;HIST:D;GEO:D;KISW:B;ENGL:B;BIO:D;B-MATH:E;COMM:E;B-KEEPING:D,s0204
S0204/0202,F,18,II,CIV:B;HIST:B;GEO:C;KISW:B+;ENGL:B+;BIO:B;B-MATH:B+;COMM:C;B-KEEPING:B,s0204
S0204/0203,F,25,III,CIV:B;HIST:B;GEO:C;KISW:B;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:C,s0204
S0204/0204,F,47,0,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0204
S0204/0205,F,39,IV,CIV:E;HIST:E;GEO:E;KISW:C;ENGL:D;PHY:F;CHEM:E;BIO:E;B-MATH:F;FOOD:E,s0204
S0204/0206,F,39,IV,CIV:D;HIST:E;GEO:E;KISW:B;ENGL:D;BIO:F;B-MATH:F,s0204
S0204/0207,F,19,II,CIV:C;HIST:B;GEO:C;KISW:B;ENGL:B+;PHY:C;CHEM:B;BIO:B+;B-MATH:C;FOOD:B+,s0204
S0204/0208,F,49,0,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;FREN:X;BIO:F;B-MATH:F,s0204
S0204/0209,F,21,II,CIV:B;HIST:B;GEO:B;B-KNOWL:D;KISW:B+;ENGL:B;BIO:C;B-MATH:B;COMM:C;B-KEEPING:C,s0204
