CNO,SEX,AGGT,DIV,DETAILED-SUBJECTS,center_id
S0168/0002,M,20,III,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:F,s0168
S0168/0003,M,25,III,CIV:D;HIST:D;GEO:C;B-KNOWL:D;KISW:D;ENGL:D;CHEM:C;BIO:C;B-MATH:F,s0168
S0168/0004,M,18,II,CIV:C;HIST:D;GEO:C;B-KNOWL:D;KISW:D;ENGL:C;PHY:B;CHEM:B;BIO:C;B-MATH:B,s0168
S0168/0005,M,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0168
S0168/0006,M,17,I,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0168
S0168/0007,M,24,III,CIV:D;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:D;CHEM:C;BIO:C;B-MATH:D,s0168
S0168/0008,M,14,I,CIV:C;HIST:B;GEO:B;B-KNOWL:B;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0168
S0168/0009,M,16,I,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:A,s0168
S0168/0010,M,19,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:D;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0168
S0168/0011,M,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0168
S0168/0012,M,24,III,CIV:D;HIST:D;GEO:D;B-KNOWL:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0168
S0168/0013,M,19,II,CIV:C;HIST:C;GEO:B;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0168
S0168/0014,M,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0168
S0168/0015,M,20,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0168
S0168/0016,M,21,II,CIV:D;HIST:D;GEO:C;B-KNOWL:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0168
S0168/0017,M,19,II,CIV:D;HIST:D;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0168
S0168/0018,M,14,I,CIV:C;HIST:B;GEO:C;B-KNOWL:B;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:A,s0168
S0168/0019,M,23,III,CIV:D;HIST:C;GEO:D;B-KNOWL:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:F,s0168
S0168/0020,M,17,I,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0168
S0168/0021,M,20,II,CIV:D;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:C;B-MATH:D,s0168
S0168/0022,M,20,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:D;PHY:C;CHEM:B;BIO:C;B-MATH:C,s0168
S0168/0023,M,23,III,CIV:D;HIST:D;GEO:C;B-KNOWL:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:F,s0168
S0168/0024,M,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:D;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0168
S0168/0025,M,18,II,CIV:C;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:D,s0168
S0168/0026,M,20,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:D;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0168
S0168/0027,M,18,II,CIV:C;HIST:D;GEO:C;B-KNOWL:B;KISW:D;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0168
S0168/0028,M,23,III,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:D;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0168
S0168/0029,M,21,II,CIV:D;HIST:D;GEO:C;B-KNOWL:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0168
S0168/0030,M,20,III,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:F,s0168
S0168/0031,M,23,III,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:D;ENGL:F;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0168
S0168/0032,M,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0168
S0168/0033,M,22,III,CIV:C;HIST:D;GEO:D;B-KNOWL:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0168
S0168/0034,M,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0168
S0168/0035,M,23,III,CIV:D;HIST:D;GEO:D;B-KNOWL:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0168
S0168/0036,M,25,III,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0168
S0168/0037,M,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0168
S0169/0001,M,18,II,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:B;PHY:B;CHEM:B;BIO:C;B-MATH:C,s0169
S0169/0002,M,14,I,CIV:B;HIST:B;GEO:B;KISW:C;ENGL:B;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0169
S0169/0003,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0169
S0169/0004,M,23,III,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0169
S0169/0005,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0169
S0169/0006,M,20,III,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:F,s0169
S0169/0007,M,19,II,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0169
S0169/0008,M,21,II,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0169
S0169/0009,M,27,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0169
S0169/0010,M,20,II,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:B,s0169
S0169/0011,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:D;BIO:C;B-MATH:D,s0169
S0169/0012,M,21,II,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0169
S0169/0013,M,20,II,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:D;PHY:C;CHEM:B;BIO:C;B-MATH:C,s0169
S0169/0014,M,21,II,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0169
S0169/0015,M,23,III,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0169
S0169/0016,M,24,III,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0169
S0169/0017,M,17,I,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:C,s0169
S0169/0018,M,21,II,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0169
S0169/0019,M,21,II,CIV:D;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0169
S0169/0020,M,19,II,CIV:C;HIST:C;GEO:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0169
S0169/0021,M,15,I,CIV:B;HIST:C;GEO:B;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0169
S0169/0022,M,22,III,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0169
S0169/0023,M,20,II,CIV:C;HIST:C;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0169
S0169/0024,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0169
S0169/0025,M,24,III,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:C,s0169
S0169/0026,M,24,III,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:D;BIO:C;B-MATH:D,s0169
S0169/0027,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0169
S0169/0028,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0169
S0169/0029,M,22,III,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0169
S0169/0030,M,23,III,CIV:D;HIST:D;GEO:C;KISW:C;ENGL:C;PHY:C;CHEM:D;BIO:C;B-MATH:F,s0169
S0169/0031,M,25,III,CIV:D;HIST:C;GEO:D;KISW:D;ENGL:B;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0169
S0169/0032,M,26,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:C;CHEM:D;BIO:C;B-MATH:D,s0169
S0169/0033,M,28,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0169
S0169/0034,M,19,II,CIV:C;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:B;BIO:C;B-MATH:B,s0169
S0169/0035,M,29,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:F;BIO:F;B-MATH:D,s0169
S0169/0036,M,29,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:D;CHEM:F;BIO:D;B-MATH:F,s0169
S0169/0037,M,26,IV,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0169
S0169/0038,M,25,III,CIV:C;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0169
S0169/0039,M,15,I,CIV:C;HIST:B;GEO:C;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:A,s0169
S0169/0040,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:F;ENGL:D;PHY:C;CHEM:D;BIO:D;B-MATH:D,s0169
S0169/0041,M,22,III,CIV:D;HIST:D;GEO:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0169
S0169/0042,M,27,IV,CIV:D;HIST:D;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:D;B-MATH:D,s0169
S0169/0043,M,24,III,CIV:C;HIST:C;GEO:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0169
S0171/0001,M,20,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0171
S0171/0002,M,18,II,CIV:C;HIST:C;GEO:B;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0171
S0171/0003,M,24,III,CIV:D;HIST:C;GEO:D;B-KNOWL:F;KISW:D;ENGL:C;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0171
S0171/0004,M,20,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0171
S0171/0005,M,23,III,CIV:D;HIST:D;GEO:C;B-KNOWL:D;KISW:D;ENGL:C;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0171
S0171/0006,M,21,II,CIV:D;HIST:D;GEO:C;B-KNOWL:F;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0171
S0171/0007,M,16,I,CIV:D;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:A,s0171
S0171/0008,M,20,II,CIV:D;HIST:D;GEO:C;B-KNOWL:C;KISW:D;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0171
S0171/0009,M,17,I,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:B;CHEM:B;BIO:B;B-MATH:C,s0171
S0171/0010,M,22,III,CIV:D;HIST:D;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0171
S0171/0011,M,19,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0171
S0171/0012,M,22,III,CIV:D;HIST:D;GEO:C;B-KNOWL:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0171
S0171/0013,M,27,IV,CIV:F;HIST:D;GEO:D;B-KNOWL:D;KISW:D;ENGL:D;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0171
S0171/0014,M,25,III,CIV:D;HIST:C;GEO:D;B-KNOWL:C;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0171
S0171/0015,M,22,III,CIV:D;HIST:C;GEO:D;B-KNOWL:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0171
S0171/0016,M,23,III,CIV:D;HIST:C;GEO:C;B-KNOWL:D;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0171
S0171/0017,M,20,III,CIV:F;HIST:D;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0171
S0171/0018,M,20,III,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:F,s0171
S0171/0019,M,20,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0171
S0171/0020,M,19,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:D;CHEM:C;BIO:B;B-MATH:D,s0171
S0171/0021,M,20,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:D,s0171
S0171/0022,M,20,II,CIV:C;HIST:C;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:C;B-MATH:D,s0171
S0171/0023,M,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:D;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0171
S0171/0024,M,20,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:C,s0171
S0171/0025,M,26,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0171
S0171/0026,M,30,IV,CIV:D;HIST:F;GEO:F;B-KNOWL:F;KISW:F;ENGL:C;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0171
S0171/0027,M,26,IV,CIV:D;HIST:C;GEO:D;B-KNOWL:F;KISW:D;ENGL:C;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0171
S0171/0028,M,24,III,CIV:D;HIST:C;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;PHY:D;CHEM:D;BIO:C;B-MATH:F,s0171
S0171/0029,M,29,IV,CIV:F;HIST:D;GEO:D;B-KNOWL:F;KISW:D;ENGL:F;PHY:D;CHEM:D;BIO:D;B-MATH:F,s0171
S0171/0030,M,21,II,CIV:C;HIST:C;GEO:C;B-KNOWL:D;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0171
S0171/0031,M,24,III,CIV:D;HIST:C;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;PHY:D;CHEM:C;BIO:D;B-MATH:D,s0171
S0171/0032,M,23,III,CIV:D;HIST:D;GEO:C;B-KNOWL:D;KISW:D;ENGL:C;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0171
S0172/0001,M,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:C;BIO:B;B-MATH:B,s0172
S0172/0002,M,22,III,CIV:D;HIST:C;GEO:D;B-KNOWL:D;KISW:C;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0172
S0172/0003,M,19,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;BIO:B;B-MATH:C,s0172
S0172/0004,M,25,III,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:D;ENGL:D;PHY:C;CHEM:C;BIO:C;B-MATH:D,s0172
S0172/0005,M,24,III,CIV:D;HIST:D;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;BIO:C;B-MATH:F,s0172
S0172/0006,M,15,I,CIV:C;HIST:B;GEO:C;B-KNOWL:B;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0172
S0172/0007,M,16,I,CIV:C;HIST:B;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:A;B-MATH:B,s0172
S0172/0008,M,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:D;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0172
S0172/0009,M,25,III,CIV:D;HIST:C;GEO:D;B-KNOWL:D;KISW:C;ENGL:D;BIO:C;B-MATH:D,s0172
S0172/0010,M,16,I,CIV:C;HIST:B;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0172
S0172/0011,M,9,I,CIV:B;HIST:A;GEO:B;B-KNOWL:B;KISW:B;ENGL:B;PHY:A;CHEM:A;BIO:A;B-MATH:A,s0172
S0172/0012,M,22,III,CIV:C;HIST:C;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;BIO:C;B-MATH:D,s0172
S0172/0013,M,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;BIO:B;B-MATH:D,s0172
S0172/0014,M,14,I,CIV:C;HIST:B;GEO:C;B-KNOWL:C;KISW:D;ENGL:B;PHY:B;CHEM:B;BIO:A;B-MATH:B,s0172
S0172/0015,M,20,II,CIV:C;HIST:C;GEO:D;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:C;BIO:C;B-MATH:C,s0172
S0172/0016,M,27,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:C;ENGL:F;BIO:C;B-MATH:F,s0172
S0172/0017,M,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0172
S0172/0018,M,16,I,CIV:B;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0172
S0172/0019,M,18,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0172
S0172/0020,M,16,I,CIV:B;HIST:B;GEO:C;B-KNOWL:B;KISW:B;ENGL:C;BIO:B;B-MATH:D,s0172
S0172/0021,M,20,II,CIV:D;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;CHEM:C;BIO:B;B-MATH:D,s0172
S0172/0022,M,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0172
S0172/0023,M,25,III,CIV:D;HIST:C;GEO:D;B-KNOWL:D;KISW:D;ENGL:C;BIO:C;B-MATH:F,s0172
S0172/0024,M,24,III,CIV:C;HIST:D;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;BIO:C;B-MATH:D,s0172
S0172/0025,M,23,III,CIV:C;HIST:C;GEO:D;B-KNOWL:D;KISW:C;ENGL:C;BIO:C;B-MATH:D,s0172
S0172/0026,M,15,I,CIV:C;HIST:B;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0172
S0172/0027,M,13,I,CIV:C;HIST:B;GEO:C;B-KNOWL:C;KISW:B;ENGL:B;PHY:B;CHEM:B;BIO:A;B-MATH:B,s0172
S0172/0028,M,23,III,CIV:D;HIST:C;GEO:D;B-KNOWL:C;KISW:D;ENGL:B;BIO:C;B-MATH:F,s0172
S0172/0029,M,15,I,CIV:C;HIST:C;GEO:C;B-KNOWL:B;KISW:C;ENGL:C;PHY:B;CHEM:B;BIO:B;B-MATH:A,s0172
S0172/0030,M,15,I,CIV:C;HIST:B;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:B;CHEM:B;BIO:B;B-MATH:B,s0172
S0172/0031,M,27,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:F;KISW:C;ENGL:D;BIO:D;B-MATH:D,s0172
S0172/0032,M,14,I,CIV:B;HIST:C;GEO:C;B-KNOWL:B;KISW:B;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0172
S0172/0033,M,24,III,CIV:C;HIST:C;GEO:D;B-KNOWL:D;KISW:D;ENGL:C;BIO:C;B-MATH:D,s0172
S0172/0034,M,22,III,CIV:C;HIST:C;GEO:D;B-KNOWL:C;KISW:C;ENGL:D;CHEM:C;BIO:C;B-MATH:D,s0172
S0172/0035,M,15,I,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:B;CHEM:B;BIO:B;B-MATH:A,s0172
S0172/0036,M,20,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;BIO:B;B-MATH:C,s0172
S0172/0037,M,22,III,CIV:C;HIST:C;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;BIO:C;B-MATH:D,s0172
S0172/0038,M,19,II,CIV:C;HIST:C;GEO:D;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:D,s0172
S0172/0039,M,22,III,CIV:C;HIST:C;GEO:C;B-KNOWL:D;KISW:C;ENGL:D;PHY:D;CHEM:C;BIO:C;B-MATH:D,s0172
S0172/0040,M,17,I,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:C;CHEM:B;BIO:B;B-MATH:B,s0172
S0172/0041,M,15,I,CIV:C;HIST:B;GEO:C;B-KNOWL:C;KISW:C;ENGL:B;PHY:B;CHEM:B;BIO:A;B-MATH:C,s0172
S0172/0042,M,19,II,CIV:C;HIST:C;GEO:C;B-KNOWL:C;KISW:C;ENGL:C;PHY:C;CHEM:B;BIO:B;B-MATH:C,s0172
S0172/0043,M,26,IV,CIV:D;HIST:D;GEO:D;B-KNOWL:D;KISW:C;ENGL:D;BIO:C;B-MATH:D,s0172
S0173/0001,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0002,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0003,F,32,IV,CIV:F;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0004,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0005,F,28,IV,CIV:F;HIST:D;GEO:D;KISW:C;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0173
S0173/0006,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0007,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;CHEM:X;BIO:X;B-MATH:X,s0173
S0173/0008,F,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0009,F,34,FLD,CIV:F;HIST:F;GEO:F;KISW:D;ENGL:F;BIO:F;B-MATH:F,s0173
S0173/0010,F,-,ABS,CIV:X;HIST:X;GEO:X;KISW:X;ENGL:X;BIO:X;B-MATH:X,s0173
S0173/0011,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0012,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0013,F,29,IV,CIV:D;HIST:F;GEO:D;KISW:D;ENGL:D;PHY:F;CHEM:D;BIO:D;B-MATH:F,s0173
S0173/0014,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0015,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0016,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0173
S0173/0017,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0173
S0173/0018,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;BIO:F;B-MATH:F,s0173
S0173/0019,F,33,IV,CIV:F;HIST:F;GEO:D;KISW:F;ENGL:F;CHEM:D;BIO:F;B-MATH:F,s0173
S0173/0020,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;CHEM:F;BIO:F;B-MATH:F,s0173
S0173/0021,F,35,FLD,CIV:F;HIST:F;GEO:F;KISW:F;ENGL:F;PHY:F;CHEM:F;BIO:F;B-MATH:F,s0173
